site,date,rainfall_mm
HY Richmond Weather at TDC Roof,2021-10-16,0
HY Richmond Weather at TDC Roof,2021-10-17,24.311
HY Richmond Weather at TDC Roof,2021-10-18,0.972
HY Richmond Weather at TDC Roof,2021-10-19,0
HY Richmond Weather at TDC Roof,2021-10-20,0
HY Richmond Weather at TDC Roof,2021-10-21,0
HY Richmond Weather at TDC Roof,2021-10-22,0
HY Richmond Weather at TDC Roof,2021-10-23,0
HY Richmond Weather at TDC Roof,2021-10-24,1.944
HY Richmond Weather at TDC Roof,2021-10-25,0.972
HY Richmond Weather at TDC Roof,2021-10-26,0.486
HY Richmond Weather at TDC Roof,2021-10-27,3.403
HY Richmond Weather at TDC Roof,2021-10-28,4.861
HY Richmond Weather at TDC Roof,2021-10-29,8.754
HY Richmond Weather at TDC Roof,2021-10-30,0
HY Richmond Weather at TDC Roof,2021-10-31,0
HY Richmond Weather at TDC Roof,2021-11-01,0
HY Richmond Weather at TDC Roof,2021-11-02,0.486
HY Richmond Weather at TDC Roof,2021-11-03,0
HY Richmond Weather at TDC Roof,2021-11-04,0
HY Richmond Weather at TDC Roof,2021-11-05,0
HY Richmond Weather at TDC Roof,2021-11-06,0.486
HY Richmond Weather at TDC Roof,2021-11-07,0
HY Richmond Weather at TDC Roof,2021-11-08,0
HY Richmond Weather at TDC Roof,2021-11-09,0
HY Richmond Weather at TDC Roof,2021-11-10,0
HY Richmond Weather at TDC Roof,2021-11-11,0
HY Richmond Weather at TDC Roof,2021-11-12,0
HY Richmond Weather at TDC Roof,2021-11-13,1.945
HY Richmond Weather at TDC Roof,2021-11-14,2.918
HY Richmond Weather at TDC Roof,2021-11-15,0
HY Richmond Weather at TDC Roof,2021-11-16,0.486
HY Richmond Weather at TDC Roof,2021-11-17,0
HY Richmond Weather at TDC Roof,2021-11-18,0
HY Richmond Weather at TDC Roof,2021-11-19,0
HY Richmond Weather at TDC Roof,2021-11-20,0
HY Richmond Weather at TDC Roof,2021-11-21,6.5
HY Richmond Weather at TDC Roof,2021-11-22,0
HY Richmond Weather at TDC Roof,2021-11-23,0
HY Richmond Weather at TDC Roof,2021-11-24,0
HY Richmond Weather at TDC Roof,2021-11-25,0
HY Richmond Weather at TDC Roof,2021-11-26,0
HY Richmond Weather at TDC Roof,2021-11-27,8
HY Richmond Weather at TDC Roof,2021-11-28,3.5
HY Richmond Weather at TDC Roof,2021-11-29,0
HY Richmond Weather at TDC Roof,2021-11-30,0
HY Richmond Weather at TDC Roof,2021-12-01,0
HY Richmond Weather at TDC Roof,2021-12-02,2.5
HY Richmond Weather at TDC Roof,2021-12-03,3.5
HY Richmond Weather at TDC Roof,2021-12-04,1.5
HY Richmond Weather at TDC Roof,2021-12-05,3
HY Richmond Weather at TDC Roof,2021-12-06,22
HY Richmond Weather at TDC Roof,2021-12-07,1.5
HY Richmond Weather at TDC Roof,2021-12-08,0.5
HY Richmond Weather at TDC Roof,2021-12-09,0
HY Richmond Weather at TDC Roof,2021-12-10,0.5
HY Richmond Weather at TDC Roof,2021-12-11,0
HY Richmond Weather at TDC Roof,2021-12-12,14
HY Richmond Weather at TDC Roof,2021-12-13,0
HY Richmond Weather at TDC Roof,2021-12-14,10
HY Richmond Weather at TDC Roof,2021-12-15,27.5
HY Richmond Weather at TDC Roof,2021-12-16,12.5
HY Richmond Weather at TDC Roof,2021-12-17,0.5
HY Richmond Weather at TDC Roof,2021-12-18,0
HY Richmond Weather at TDC Roof,2021-12-19,0
HY Richmond Weather at TDC Roof,2021-12-20,0
HY Richmond Weather at TDC Roof,2021-12-21,0
HY Richmond Weather at TDC Roof,2021-12-22,0
HY Richmond Weather at TDC Roof,2021-12-23,0
HY Richmond Weather at TDC Roof,2021-12-24,0
HY Richmond Weather at TDC Roof,2021-12-25,0
HY Richmond Weather at TDC Roof,2021-12-26,0
HY Richmond Weather at TDC Roof,2021-12-27,0
HY Richmond Weather at TDC Roof,2021-12-28,17.5
HY Richmond Weather at TDC Roof,2021-12-29,0
HY Richmond Weather at TDC Roof,2021-12-30,0
HY Richmond Weather at TDC Roof,2021-12-31,0
HY Richmond Weather at TDC Roof,2022-01-01,0
HY Richmond Weather at TDC Roof,2022-01-02,0
HY Richmond Weather at TDC Roof,2022-01-03,0
HY Richmond Weather at TDC Roof,2022-01-04,0
HY Richmond Weather at TDC Roof,2022-01-05,0
HY Richmond Weather at TDC Roof,2022-01-06,1.5
HY Richmond Weather at TDC Roof,2022-01-07,0
HY Richmond Weather at TDC Roof,2022-01-08,0
HY Richmond Weather at TDC Roof,2022-01-09,0
HY Richmond Weather at TDC Roof,2022-01-10,0.5
HY Richmond Weather at TDC Roof,2022-01-11,0
HY Richmond Weather at TDC Roof,2022-01-12,0
HY Richmond Weather at TDC Roof,2022-01-13,0
HY Richmond Weather at TDC Roof,2022-01-14,0
HY Richmond Weather at TDC Roof,2022-01-15,0
HY Richmond Weather at TDC Roof,2022-01-16,0
HY Richmond Weather at TDC Roof,2022-01-17,0
HY Richmond Weather at TDC Roof,2022-01-18,0
HY Richmond Weather at TDC Roof,2022-01-19,1
HY Richmond Weather at TDC Roof,2022-01-20,5
HY Richmond Weather at TDC Roof,2022-01-21,0
HY Richmond Weather at TDC Roof,2022-01-22,0
HY Richmond Weather at TDC Roof,2022-01-23,2
HY Richmond Weather at TDC Roof,2022-01-24,7
HY Richmond Weather at TDC Roof,2022-01-25,2.5
HY Richmond Weather at TDC Roof,2022-01-26,16
HY Richmond Weather at TDC Roof,2022-01-27,0
HY Richmond Weather at TDC Roof,2022-01-28,0
HY Richmond Weather at TDC Roof,2022-01-29,0
HY Richmond Weather at TDC Roof,2022-01-30,0
HY Richmond Weather at TDC Roof,2022-01-31,0
HY Richmond Weather at TDC Roof,2022-02-01,0
HY Richmond Weather at TDC Roof,2022-02-02,8.5
HY Richmond Weather at TDC Roof,2022-02-03,35.5
HY Richmond Weather at TDC Roof,2022-02-04,29
HY Richmond Weather at TDC Roof,2022-02-05,9
HY Richmond Weather at TDC Roof,2022-02-06,2.5
HY Richmond Weather at TDC Roof,2022-02-07,0
HY Richmond Weather at TDC Roof,2022-02-08,0
HY Richmond Weather at TDC Roof,2022-02-09,20
HY Richmond Weather at TDC Roof,2022-02-10,12.5
HY Richmond Weather at TDC Roof,2022-02-11,1
HY Richmond Weather at TDC Roof,2022-02-12,41
HY Richmond Weather at TDC Roof,2022-02-13,21
HY Richmond Weather at TDC Roof,2022-02-14,0
HY Richmond Weather at TDC Roof,2022-02-15,0
HY Richmond Weather at TDC Roof,2022-02-16,0
HY Richmond Weather at TDC Roof,2022-02-17,0
HY Richmond Weather at TDC Roof,2022-02-18,0
HY Richmond Weather at TDC Roof,2022-02-19,1.5
HY Richmond Weather at TDC Roof,2022-02-20,16
HY Richmond Weather at TDC Roof,2022-02-21,0
HY Richmond Weather at TDC Roof,2022-02-22,0
HY Richmond Weather at TDC Roof,2022-02-23,0
HY Richmond Weather at TDC Roof,2022-02-24,0
HY Richmond Weather at TDC Roof,2022-02-25,0
HY Richmond Weather at TDC Roof,2022-02-26,0
HY Richmond Weather at TDC Roof,2022-02-27,0
HY Richmond Weather at TDC Roof,2022-02-28,0
HY Richmond Weather at TDC Roof,2022-03-01,3.5
HY Richmond Weather at TDC Roof,2022-03-02,0.5
HY Richmond Weather at TDC Roof,2022-03-03,0
HY Richmond Weather at TDC Roof,2022-03-04,0
HY Richmond Weather at TDC Roof,2022-03-05,0
HY Richmond Weather at TDC Roof,2022-03-06,0
HY Richmond Weather at TDC Roof,2022-03-07,0
HY Richmond Weather at TDC Roof,2022-03-08,0
HY Richmond Weather at TDC Roof,2022-03-09,0
HY Richmond Weather at TDC Roof,2022-03-10,0
HY Richmond Weather at TDC Roof,2022-03-11,1
HY Richmond Weather at TDC Roof,2022-03-12,1
HY Richmond Weather at TDC Roof,2022-03-13,0
HY Richmond Weather at TDC Roof,2022-03-14,0
HY Richmond Weather at TDC Roof,2022-03-15,0
HY Richmond Weather at TDC Roof,2022-03-16,0
HY Richmond Weather at TDC Roof,2022-03-17,0
HY Richmond Weather at TDC Roof,2022-03-18,0
HY Richmond Weather at TDC Roof,2022-03-19,0
HY Richmond Weather at TDC Roof,2022-03-20,0
HY Richmond Weather at TDC Roof,2022-03-21,9
HY Richmond Weather at TDC Roof,2022-03-22,6.5
HY Richmond Weather at TDC Roof,2022-03-23,12.5
HY Richmond Weather at TDC Roof,2022-03-24,0
HY Richmond Weather at TDC Roof,2022-03-25,0
HY Richmond Weather at TDC Roof,2022-03-26,0
HY Richmond Weather at TDC Roof,2022-03-27,0
HY Richmond Weather at TDC Roof,2022-03-28,0
HY Richmond Weather at TDC Roof,2022-03-29,0
HY Richmond Weather at TDC Roof,2022-03-30,0
HY Richmond Weather at TDC Roof,2022-03-31,0
HY Richmond Weather at TDC Roof,2022-04-01,0
HY Richmond Weather at TDC Roof,2022-04-02,0
HY Richmond Weather at TDC Roof,2022-04-03,0
HY Richmond Weather at TDC Roof,2022-04-04,0
HY Richmond Weather at TDC Roof,2022-04-05,0.5
HY Richmond Weather at TDC Roof,2022-04-06,1.5
HY Richmond Weather at TDC Roof,2022-04-07,0
HY Richmond Weather at TDC Roof,2022-04-08,0
HY Richmond Weather at TDC Roof,2022-04-09,0
HY Richmond Weather at TDC Roof,2022-04-10,0
HY Richmond Weather at TDC Roof,2022-04-11,0
HY Richmond Weather at TDC Roof,2022-04-12,0
HY Richmond Weather at TDC Roof,2022-04-13,0
HY Richmond Weather at TDC Roof,2022-04-14,0
HY Richmond Weather at TDC Roof,2022-04-15,0
HY Richmond Weather at TDC Roof,2022-04-16,0
HY Richmond Weather at TDC Roof,2022-04-17,0
HY Richmond Weather at TDC Roof,2022-04-18,0
HY Richmond Weather at TDC Roof,2022-04-19,1
HY Richmond Weather at TDC Roof,2022-04-20,6
HY Richmond Weather at TDC Roof,2022-04-21,31
HY Richmond Weather at TDC Roof,2022-04-22,0
HY Richmond Weather at TDC Roof,2022-04-23,0
HY Richmond Weather at TDC Roof,2022-04-24,0
HY Richmond Weather at TDC Roof,2022-04-25,0
HY Richmond Weather at TDC Roof,2022-04-26,0
HY Richmond Weather at TDC Roof,2022-04-27,0
HY Richmond Weather at TDC Roof,2022-04-28,0
HY Richmond Weather at TDC Roof,2022-04-29,1
HY Richmond Weather at TDC Roof,2022-04-30,0
HY Richmond Weather at TDC Roof,2022-05-01,0
HY Richmond Weather at TDC Roof,2022-05-02,0
HY Richmond Weather at TDC Roof,2022-05-03,0
HY Richmond Weather at TDC Roof,2022-05-04,0
HY Richmond Weather at TDC Roof,2022-05-05,0
HY Richmond Weather at TDC Roof,2022-05-06,0
HY Richmond Weather at TDC Roof,2022-05-07,0
HY Richmond Weather at TDC Roof,2022-05-08,0
HY Richmond Weather at TDC Roof,2022-05-09,2
HY Richmond Weather at TDC Roof,2022-05-10,0
HY Richmond Weather at TDC Roof,2022-05-11,0
HY Richmond Weather at TDC Roof,2022-05-12,0
HY Richmond Weather at TDC Roof,2022-05-13,0
HY Richmond Weather at TDC Roof,2022-05-14,4
HY Richmond Weather at TDC Roof,2022-05-15,11.5
HY Richmond Weather at TDC Roof,2022-05-16,1
HY Richmond Weather at TDC Roof,2022-05-17,0
HY Richmond Weather at TDC Roof,2022-05-18,0
HY Richmond Weather at TDC Roof,2022-05-19,2.5
HY Richmond Weather at TDC Roof,2022-05-20,19
HY Richmond Weather at TDC Roof,2022-05-21,0
HY Richmond Weather at TDC Roof,2022-05-22,0
HY Richmond Weather at TDC Roof,2022-05-23,0
HY Richmond Weather at TDC Roof,2022-05-24,0
HY Richmond Weather at TDC Roof,2022-05-25,0
HY Richmond Weather at TDC Roof,2022-05-26,0
HY Richmond Weather at TDC Roof,2022-05-27,0
HY Richmond Weather at TDC Roof,2022-05-28,0
HY Richmond Weather at TDC Roof,2022-05-29,0
HY Richmond Weather at TDC Roof,2022-05-30,37.345
HY Richmond Weather at TDC Roof,2022-05-31,14.656
HY Richmond Weather at TDC Roof,2022-06-01,14.654
HY Richmond Weather at TDC Roof,2022-06-02,1.419
HY Richmond Weather at TDC Roof,2022-06-03,10.873
HY Richmond Weather at TDC Roof,2022-06-04,0.473
HY Richmond Weather at TDC Roof,2022-06-05,7.094
HY Richmond Weather at TDC Roof,2022-06-06,5.673
HY Richmond Weather at TDC Roof,2022-06-07,27.416
HY Richmond Weather at TDC Roof,2022-06-08,13.235
HY Richmond Weather at TDC Roof,2022-06-09,7.562
HY Richmond Weather at TDC Roof,2022-06-10,4.728
HY Richmond Weather at TDC Roof,2022-06-11,5.675
HY Richmond Weather at TDC Roof,2022-06-12,10.403
HY Richmond Weather at TDC Roof,2022-06-13,8.039
HY Richmond Weather at TDC Roof,2022-06-14,2.365
HY Richmond Weather at TDC Roof,2022-06-15,0
HY Richmond Weather at TDC Roof,2022-06-16,0
HY Richmond Weather at TDC Roof,2022-06-17,0
HY Richmond Weather at TDC Roof,2022-06-18,2.365
HY Richmond Weather at TDC Roof,2022-06-19,0
HY Richmond Weather at TDC Roof,2022-06-20,0
HY Richmond Weather at TDC Roof,2022-06-21,0
HY Richmond Weather at TDC Roof,2022-06-22,0
HY Richmond Weather at TDC Roof,2022-06-23,0
HY Richmond Weather at TDC Roof,2022-06-24,7.567
HY Richmond Weather at TDC Roof,2022-06-25,11.819
HY Richmond Weather at TDC Roof,2022-06-26,0.473
HY Richmond Weather at TDC Roof,2022-06-27,0
HY Richmond Weather at TDC Roof,2022-06-28,31.677
HY Richmond Weather at TDC Roof,2022-06-29,0
HY Richmond Weather at TDC Roof,2022-06-30,0
HY Richmond Weather at TDC Roof,2022-07-01,0
HY Richmond Weather at TDC Roof,2022-07-02,0
HY Richmond Weather at TDC Roof,2022-07-03,0
HY Richmond Weather at TDC Roof,2022-07-04,0
HY Richmond Weather at TDC Roof,2022-07-05,1.419
HY Richmond Weather at TDC Roof,2022-07-06,0
HY Richmond Weather at TDC Roof,2022-07-07,0.473
HY Richmond Weather at TDC Roof,2022-07-08,19.86
HY Richmond Weather at TDC Roof,2022-07-09,7.093
HY Richmond Weather at TDC Roof,2022-07-10,8.986
HY Richmond Weather at TDC Roof,2022-07-11,1.419
HY Richmond Weather at TDC Roof,2022-07-12,39.244
HY Richmond Weather at TDC Roof,2022-07-13,0.473
HY Richmond Weather at TDC Roof,2022-07-14,0
HY Richmond Weather at TDC Roof,2022-07-15,0
HY Richmond Weather at TDC Roof,2022-07-16,0
HY Richmond Weather at TDC Roof,2022-07-17,0
HY Richmond Weather at TDC Roof,2022-07-18,0
HY Richmond Weather at TDC Roof,2022-07-19,44.9
HY Richmond Weather at TDC Roof,2022-07-20,14.182
HY Richmond Weather at TDC Roof,2022-07-21,1.892
HY Richmond Weather at TDC Roof,2022-07-22,0
HY Richmond Weather at TDC Roof,2022-07-23,0
HY Richmond Weather at TDC Roof,2022-07-24,0
HY Richmond Weather at TDC Roof,2022-07-25,13.243
HY Richmond Weather at TDC Roof,2022-07-26,17.023
HY Richmond Weather at TDC Roof,2022-07-27,2.365
HY Richmond Weather at TDC Roof,2022-07-28,4.73
HY Richmond Weather at TDC Roof,2022-07-29,0
HY Richmond Weather at TDC Roof,2022-07-30,31.67
HY Richmond Weather at TDC Roof,2022-07-31,14.651
HY Richmond Weather at TDC Roof,2022-08-01,0
HY Richmond Weather at TDC Roof,2022-08-02,0
HY Richmond Weather at TDC Roof,2022-08-03,6.619
HY Richmond Weather at TDC Roof,2022-08-04,0
HY Richmond Weather at TDC Roof,2022-08-05,0
HY Richmond Weather at TDC Roof,2022-08-06,5.202
HY Richmond Weather at TDC Roof,2022-08-07,1.892
HY Richmond Weather at TDC Roof,2022-08-08,4.73
HY Richmond Weather at TDC Roof,2022-08-09,0
HY Richmond Weather at TDC Roof,2022-08-10,0
HY Richmond Weather at TDC Roof,2022-08-11,0
HY Richmond Weather at TDC Roof,2022-08-12,0
HY Richmond Weather at TDC Roof,2022-08-13,0
HY Richmond Weather at TDC Roof,2022-08-14,0
HY Richmond Weather at TDC Roof,2022-08-15,0
HY Richmond Weather at TDC Roof,2022-08-16,4.256
HY Richmond Weather at TDC Roof,2022-08-17,68.552
HY Richmond Weather at TDC Roof,2022-08-18,54.847
HY Richmond Weather at TDC Roof,2022-08-19,60.027
HY Richmond Weather at TDC Roof,2022-08-20,51.52
HY Richmond Weather at TDC Roof,2022-08-21,0
HY Richmond Weather at TDC Roof,2022-08-22,0.473
HY Richmond Weather at TDC Roof,2022-08-23,0
HY Richmond Weather at TDC Roof,2022-08-24,0
HY Richmond Weather at TDC Roof,2022-08-25,3.31
HY Richmond Weather at TDC Roof,2022-08-26,0.473
HY Richmond Weather at TDC Roof,2022-08-27,0
HY Richmond Weather at TDC Roof,2022-08-28,0
HY Richmond Weather at TDC Roof,2022-08-29,0
HY Richmond Weather at TDC Roof,2022-08-30,0
HY Richmond Weather at TDC Roof,2022-08-31,0
HY Richmond Weather at TDC Roof,2022-09-01,0
HY Richmond Weather at TDC Roof,2022-09-02,0
HY Richmond Weather at TDC Roof,2022-09-03,0.946
HY Richmond Weather at TDC Roof,2022-09-04,0
HY Richmond Weather at TDC Roof,2022-09-05,0
HY Richmond Weather at TDC Roof,2022-09-06,0
HY Richmond Weather at TDC Roof,2022-09-07,0
HY Richmond Weather at TDC Roof,2022-09-08,0
HY Richmond Weather at TDC Roof,2022-09-09,0
HY Richmond Weather at TDC Roof,2022-09-10,0
HY Richmond Weather at TDC Roof,2022-09-11,0.473
HY Richmond Weather at TDC Roof,2022-09-12,1.419
HY Richmond Weather at TDC Roof,2022-09-13,1.892
HY Richmond Weather at TDC Roof,2022-09-14,0
HY Richmond Weather at TDC Roof,2022-09-15,0
HY Richmond Weather at TDC Roof,2022-09-16,0
HY Richmond Weather at TDC Roof,2022-09-17,0
HY Richmond Weather at TDC Roof,2022-09-18,0
HY Richmond Weather at TDC Roof,2022-09-19,7.094
HY Richmond Weather at TDC Roof,2022-09-20,5.673
HY Richmond Weather at TDC Roof,2022-09-21,2.365
HY Richmond Weather at TDC Roof,2022-09-22,0
HY Richmond Weather at TDC Roof,2022-09-23,0
HY Richmond Weather at TDC Roof,2022-09-24,0
HY Richmond Weather at TDC Roof,2022-09-25,0
HY Richmond Weather at TDC Roof,2022-09-26,0
HY Richmond Weather at TDC Roof,2022-09-27,0
HY Richmond Weather at TDC Roof,2022-09-28,5.202
HY Richmond Weather at TDC Roof,2022-09-29,40.185
HY Richmond Weather at TDC Roof,2022-09-30,11.816
HY Richmond Weather at TDC Roof,2022-10-01,1.892
HY Richmond Weather at TDC Roof,2022-10-02,2.365
HY Richmond Weather at TDC Roof,2022-10-03,0
HY Richmond Weather at TDC Roof,2022-10-04,0.5
HY Richmond Weather at TDC Roof,2022-10-05,1
HY Richmond Weather at TDC Roof,2022-10-06,0
HY Richmond Weather at TDC Roof,2022-10-07,0
HY Richmond Weather at TDC Roof,2022-10-08,0
HY Richmond Weather at TDC Roof,2022-10-09,0
HY Richmond Weather at TDC Roof,2022-10-10,0
HY Richmond Weather at TDC Roof,2022-10-11,0
HY Richmond Weather at TDC Roof,2022-10-12,0
HY Richmond Weather at TDC Roof,2022-10-13,0
HY Richmond Weather at TDC Roof,2022-10-14,0
HY Richmond Weather at TDC Roof,2022-10-15,0
HY Richmond Weather at TDC Roof,2022-10-16,0
HY Richmond Weather at TDC Roof,2022-10-17,0
HY Richmond Weather at TDC Roof,2022-10-18,3
HY Richmond Weather at TDC Roof,2022-10-19,0.5
HY Richmond Weather at TDC Roof,2022-10-20,0
HY Richmond Weather at TDC Roof,2022-10-21,0
HY Richmond Weather at TDC Roof,2022-10-22,0
HY Richmond Weather at TDC Roof,2022-10-23,0
HY Richmond Weather at TDC Roof,2022-10-24,0
HY Richmond Weather at TDC Roof,2022-10-25,0
HY Richmond Weather at TDC Roof,2022-10-26,0
HY Richmond Weather at TDC Roof,2022-10-27,0
HY Richmond Weather at TDC Roof,2022-10-28,0
HY Richmond Weather at TDC Roof,2022-10-29,6
HY Richmond Weather at TDC Roof,2022-10-30,0
HY Richmond Weather at TDC Roof,2022-10-31,0
HY Richmond Weather at TDC Roof,2022-11-01,0
HY Richmond Weather at TDC Roof,2022-11-02,6
HY Richmond Weather at TDC Roof,2022-11-03,6
HY Richmond Weather at TDC Roof,2022-11-04,0
HY Richmond Weather at TDC Roof,2022-11-05,0
HY Richmond Weather at TDC Roof,2022-11-06,0
HY Richmond Weather at TDC Roof,2022-11-07,0
HY Richmond Weather at TDC Roof,2022-11-08,0
HY Richmond Weather at TDC Roof,2022-11-09,0
HY Richmond Weather at TDC Roof,2022-11-10,0
HY Richmond Weather at TDC Roof,2022-11-11,3
HY Richmond Weather at TDC Roof,2022-11-12,9
HY Richmond Weather at TDC Roof,2022-11-13,0
HY Richmond Weather at TDC Roof,2022-11-14,0
HY Richmond Weather at TDC Roof,2022-11-15,0
HY Richmond Weather at TDC Roof,2022-11-16,0
HY Richmond Weather at TDC Roof,2022-11-17,11
HY Richmond Weather at TDC Roof,2022-11-18,10.5
HY Richmond Weather at TDC Roof,2022-11-19,3.5
HY Richmond Weather at TDC Roof,2022-11-20,23.5
HY Richmond Weather at TDC Roof,2022-11-21,1.5
HY Richmond Weather at TDC Roof,2022-11-22,0
HY Richmond Weather at TDC Roof,2022-11-23,3.5
HY Richmond Weather at TDC Roof,2022-11-24,2.5
HY Richmond Weather at TDC Roof,2022-11-25,0
HY Richmond Weather at TDC Roof,2022-11-26,0
HY Richmond Weather at TDC Roof,2022-11-27,8
HY Richmond Weather at TDC Roof,2022-11-28,0
HY Richmond Weather at TDC Roof,2022-11-29,3.5
HY Richmond Weather at TDC Roof,2022-11-30,4.5
HY Richmond Weather at TDC Roof,2022-12-01,0
HY Richmond Weather at TDC Roof,2022-12-02,0
HY Richmond Weather at TDC Roof,2022-12-03,0
HY Richmond Weather at TDC Roof,2022-12-04,0
HY Richmond Weather at TDC Roof,2022-12-05,0
HY Richmond Weather at TDC Roof,2022-12-06,0
HY Richmond Weather at TDC Roof,2022-12-07,0
HY Richmond Weather at TDC Roof,2022-12-08,0
HY Richmond Weather at TDC Roof,2022-12-09,11
HY Richmond Weather at TDC Roof,2022-12-10,1
HY Richmond Weather at TDC Roof,2022-12-11,0.5
HY Richmond Weather at TDC Roof,2022-12-12,0
HY Richmond Weather at TDC Roof,2022-12-13,0
HY Richmond Weather at TDC Roof,2022-12-14,0
HY Richmond Weather at TDC Roof,2022-12-15,15
HY Richmond Weather at TDC Roof,2022-12-16,1.5
HY Richmond Weather at TDC Roof,2022-12-17,0
HY Richmond Weather at TDC Roof,2022-12-18,0
HY Richmond Weather at TDC Roof,2022-12-19,3.5
HY Richmond Weather at TDC Roof,2022-12-20,1.5
HY Richmond Weather at TDC Roof,2022-12-21,1.5
HY Richmond Weather at TDC Roof,2022-12-22,1
HY Richmond Weather at TDC Roof,2022-12-23,1.5
HY Richmond Weather at TDC Roof,2022-12-24,0
HY Richmond Weather at TDC Roof,2022-12-25,0
HY Richmond Weather at TDC Roof,2022-12-26,0
HY Richmond Weather at TDC Roof,2022-12-27,0
HY Richmond Weather at TDC Roof,2022-12-28,0
HY Richmond Weather at TDC Roof,2022-12-29,0
HY Richmond Weather at TDC Roof,2022-12-30,0
HY Richmond Weather at TDC Roof,2022-12-31,0
HY Richmond Weather at TDC Roof,2023-01-01,0
HY Richmond Weather at TDC Roof,2023-01-02,0
HY Richmond Weather at TDC Roof,2023-01-03,0
HY Richmond Weather at TDC Roof,2023-01-04,0.5
HY Richmond Weather at TDC Roof,2023-01-05,19
HY Richmond Weather at TDC Roof,2023-01-06,20.5
HY Richmond Weather at TDC Roof,2023-01-07,5
HY Richmond Weather at TDC Roof,2023-01-08,0.5
HY Richmond Weather at TDC Roof,2023-01-09,0
